listingAddress/full,listingAddress/street,listingStatus,homeStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice
"85 Kyndall Lauren Ln, Cabot, AR 72023",85 Kyndall Lauren Ln,forRent,,3,1244,,1450,21,https://www.zillow.com/homedetails/85-Kyndall-Lauren-Ln-Cabot-AR-72023/442588183_zpid/,,179900
"400 Apricot St, Austin, AR 72007",400 Apricot St,forRent,,3,1200,,1475,13,https://www.zillow.com/homedetails/400-Apricot-St-Austin-AR-72007/82250818_zpid/,,280000
"1045 E Main St, Austin, AR 72007",1045 E Main St,forRent,,3,1266,,1375,1,https://www.zillow.com/homedetails/1045-E-Main-St-Austin-AR-72007/99406768_zpid/,,70000
"3802 Pinecrest Ln, Maumelle, AR 72113",3802 Pinecrest Ln,forRent,,4,2435,,2700,3,https://www.zillow.com/homedetails/3802-Pinecrest-Ln-Maumelle-AR-72113/465038347_zpid/,,
"6006 Hoover St, Maumelle, AR 72113",6006 Hoover St,forRent,,2,1450,,1595,9,https://www.zillow.com/homedetails/6006-Hoover-St-Maumelle-AR-72113/2062966797_zpid/,,
"170 Bighorn Trl, Maumelle, AR 72113",170 Bighorn Trl,forRent,,3,1382,,1850,15,https://www.zillow.com/homedetails/170-Bighorn-Trl-Maumelle-AR-72113/461017693_zpid/,,
"8616 Eastwood Creek Dr, North Little Rock, AR 72113",8616 Eastwood Creek Dr,forRent,,3,1722,,1950,17,https://www.zillow.com/homedetails/8616-Eastwood-Creek-Dr-North-Little-Rock-AR-72113/2059022685_zpid/,,246600
"10505 Cypress Knee Dr, North Little Rock, AR 72113",10505 Cypress Knee Dr,forRent,,3,1678,,1850,12,https://www.zillow.com/homedetails/10505-Cypress-Knee-Dr-North-Little-Rock-AR-72113/2061799089_zpid/,,233425
"670 Marianne St, Maumelle, AR 72113",670 Marianne St,forRent,,4,1900,,2000,0,https://www.zillow.com/homedetails/670-Marianne-St-Maumelle-AR-72113/2054932481_zpid/,,
"2400 SW Ednruance Way #2, Maumelle, AR 72113",2400 SW Ednruance Way #2,forRent,,3,1200,,2125,76,https://www.zillow.com/homedetails/2400-SW-Ednruance-Way-2-Maumelle-AR-72113/463401793_zpid/,,
"7 Southland Dr, Maumelle, AR 72113",7 Southland Dr,forRent,,2,925,,850,68,https://www.zillow.com/homedetails/7-Southland-Dr-Maumelle-AR-72113/2109744736_zpid/,,
"621-623 Cosmos St, Maumelle, AR 72113",621-623 Cosmos St,other,,,,,,,https://www.zillow.com/b/621-623-cosmos-st-maumelle-ar-CpNTTZ/,,
"205 Logan Dr, Maumelle, AR 72113",205 Logan Dr,forRent,,3,1472,,1835,51,https://www.zillow.com/homedetails/205-Logan-Dr-Maumelle-AR-72113/2057186361_zpid/,,
"117 Logan Dr, Maumelle, AR 72113",117 Logan Dr,forRent,,3,1472,,1835,61,https://www.zillow.com/homedetails/117-Logan-Dr-Maumelle-AR-72113/2057186355_zpid/,,
"124 Im Dr, Maumelle, AR 72113",124 Im Dr,forRent,,4,1500,,1950,62,https://www.zillow.com/homedetails/124-Im-Dr-Maumelle-AR-72113/2056969175_zpid/,,222925
"106 Jo Park Ln, Maumelle, AR 72113",106 Jo Park Ln,forRent,,4,1640,,2000,31,https://www.zillow.com/homedetails/106-Jo-Park-Ln-Maumelle-AR-72113/2056841941_zpid/,,
"203 Logan Dr, Maumelle, AR 72113",203 Logan Dr,forRent,,3,1472,,1835,37,https://www.zillow.com/homedetails/203-Logan-Dr-Maumelle-AR-72113/2057186362_zpid/,,
"111 Miramar Dr, Maumelle, AR 72113",111 Miramar Dr,forRent,,3,2404,,2390,2,https://www.zillow.com/homedetails/111-Miramar-Dr-Maumelle-AR-72113/328081_zpid/,,240000
"2 Corbet Ln, Maumelle, AR 72113",2 Corbet Ln,forRent,,3,1523,,2300,16,https://www.zillow.com/homedetails/2-Corbet-Ln-Maumelle-AR-72113/122005820_zpid/,,
"10413 Cypress Knee Dr, Maumelle, AR 72113",10413 Cypress Knee Dr,forRent,,3,1480,,1800,67,https://www.zillow.com/homedetails/10413-Cypress-Knee-Dr-Maumelle-AR-72113/2060938533_zpid/,,
"(Undisclosed Address), Maumelle, AR 72113",(Undisclosed Address),forRent,,3,1430,,1700,15,https://www.zillow.com/homedetails/Maumelle-AR-72113/326296_zpid/,,295000
"5 Stoneledge Dr, Maumelle, AR 72113",5 Stoneledge Dr,forRent,,3,1755,,1850,23,https://www.zillow.com/homedetails/5-Stoneledge-Dr-Maumelle-AR-72113/326005_zpid/,,240000
"216 Chantilly Cir, Maumelle, AR 72113",216 Chantilly Cir,forRent,,3,1632,,2200,7,https://www.zillow.com/homedetails/216-Chantilly-Cir-Maumelle-AR-72113/328342_zpid/,,300000
"127 Rolling Oaks Dr, Maumelle, AR 72113",127 Rolling Oaks Dr,forRent,,3,1240,,1475,6,https://www.zillow.com/homedetails/127-Rolling-Oaks-Dr-Maumelle-AR-72113/326438_zpid/,,79500
"127 Chambery Dr, Maumelle, AR 72113",127 Chambery Dr,forRent,,4,1651,,2500,3,https://www.zillow.com/homedetails/127-Chambery-Dr-Maumelle-AR-72113/122006196_zpid/,,
"263 Lake Valley Dr, Maumelle, AR 72113",263 Lake Valley Dr,forRent,,5,3100,,2600,9,https://www.zillow.com/homedetails/263-Lake-Valley-Dr-Maumelle-AR-72113/89031838_zpid/,,308200
"57 Stoneledge Dr, Maumelle, AR 72113",57 Stoneledge Dr,forRent,,4,1961,,1950,17,https://www.zillow.com/homedetails/57-Stoneledge-Dr-Maumelle-AR-72113/326028_zpid/,,145000
"110 Vienne Pl, Maumelle, AR 72113",110 Vienne Pl,forRent,,3,1553,,1850,15,https://www.zillow.com/homedetails/110-Vienne-Pl-Maumelle-AR-72113/118161409_zpid/,,180000
"81 Oak Forest Loop, Maumelle, AR 72113",81 Oak Forest Loop,forRent,,3,1300,,1700,48,https://www.zillow.com/homedetails/81-Oak-Forest-Loop-Maumelle-AR-72113/326542_zpid/,,145000
"61 Pin Oak Loop, Maumelle, AR 72113",61 Pin Oak Loop,forRent,,3,1173,,1495,65,https://www.zillow.com/homedetails/61-Pin-Oak-Loop-Maumelle-AR-72113/326810_zpid/,,175000
"11 Page Cv, Maumelle, AR 72113",11 Page Cv,forRent,,3,1294,,1695,4,https://www.zillow.com/homedetails/11-Page-Cv-Maumelle-AR-72113/326629_zpid/,,222125
"32 Cinderwood Cv, Maumelle, AR 72113",32 Cinderwood Cv,forRent,,3,2467,,1895,7,https://www.zillow.com/homedetails/32-Cinderwood-Cv-Maumelle-AR-72113/343619_zpid/,,505000
"2277 Sam Tillery Dr, Alexander, AR 72002",2277 Sam Tillery Dr,forRent,,4,1439,,1795,10,https://www.zillow.com/homedetails/2277-Sam-Tillery-Dr-Alexander-AR-72002/462316857_zpid/,,222900
"4340 Sloan Dr, Alexander, AR 72002",4340 Sloan Dr,forRent,,4,1850,,2140,43,https://www.zillow.com/homedetails/4340-Sloan-Dr-Alexander-AR-72002/442183331_zpid/,,267480
"22930 Sam Tillery Dr, Alexander, AR 72002",22930 Sam Tillery Dr,forRent,,4,1640,,2000,13,https://www.zillow.com/homedetails/22930-Sam-Tillery-Dr-Alexander-AR-72002/464786376_zpid/,,
"148 Kelton Dr, Hensley, AR 72065",148 Kelton Dr,forRent,,4,1907,,2200,31,https://www.zillow.com/homedetails/148-Kelton-Dr-Hensley-AR-72065/464384218_zpid/,,
"4332 Sloan Dr, Alexander, AR 72002",4332 Sloan Dr,forRent,,4,2112,,2255,40,https://www.zillow.com/homedetails/4332-Sloan-Dr-Alexander-AR-72002/464195265_zpid/,,
"2096 Fern Valley Dr, Alexander, AR 72002",2096 Fern Valley Dr,forRent,,3,1345,,1650,2,https://www.zillow.com/homedetails/2096-Fern-Valley-Dr-Alexander-AR-72002/247595778_zpid/,,188800
"14108 Cherry Hill Dr, Alexander, AR 72002",14108 Cherry Hill Dr,forRent,,3,1100,,1475,25,https://www.zillow.com/homedetails/14108-Cherry-Hill-Dr-Alexander-AR-72002/52934816_zpid/,,155000
"5096 Woodstream Dr, Alexander, AR 72002",5096 Woodstream Dr,forRent,,3,1594,,2600,2,https://www.zillow.com/homedetails/5096-Woodstream-Dr-Alexander-AR-72002/2077881150_zpid/,,180150
"821 Church, Benton, AR 72015",821 Church,forRent,,4,1540,,1675,2,https://www.zillow.com/homedetails/821-Church-Benton-AR-72015/387634_zpid/,,155000
"1504 McCurdy, Benton, AR 72019",1504 McCurdy,forRent,,4,1725,,1750,27,https://www.zillow.com/homedetails/1504-McCurdy-Benton-AR-72019/388159_zpid/,,21500
"14095 Magnolia Glen Dr, Alexander, AR 72002",14095 Magnolia Glen Dr,forRent,,3,1228,,1530,5,https://www.zillow.com/homedetails/14095-Magnolia-Glen-Dr-Alexander-AR-72002/88906053_zpid/,,119500
"3001 Wild Berry Dr, Benton, AR 72015",3001 Wild Berry Dr,forRent,,3,1486,,1725,16,https://www.zillow.com/homedetails/3001-Wild-Berry-Dr-Benton-AR-72015/71716346_zpid/,,184900
"13757 Cedar Glen Cv, Alexander, AR 72002",13757 Cedar Glen Cv,forRent,,3,1408,,1575,11,https://www.zillow.com/homedetails/13757-Cedar-Glen-Cv-Alexander-AR-72002/92432562_zpid/,,124900
"4533 Western Woods Dr, Benton, AR 72015",4533 Western Woods Dr,forRent,,4,1984,,1845,9,https://www.zillow.com/homedetails/4533-Western-Woods-Dr-Benton-AR-72015/2061640122_zpid/,,313100
"154 Roman Heights Ave, Alexander, AR 72002",154 Roman Heights Ave,forRent,,,,,,,https://www.zillow.com/b/154-roman-heights-ave-alexander-ar-Cdzchh/,,
"227 Iris St, Haskell, AR 72015",227 Iris St,forRent,,3,1420,,1725,41,https://www.zillow.com/homedetails/227-Iris-St-Haskell-AR-72015/2060765172_zpid/,,195000
"6688 Hollywood Ave, Benton, AR 72019",6688 Hollywood Ave,forRent,,3,1051,,1595,2,https://www.zillow.com/homedetails/6688-Hollywood-Ave-Benton-AR-72019/460744960_zpid/,,183900
"1294 Ridge Rd, Benton, AR 72015",1294 Ridge Rd,forRent,,3,1108,,1145,0,https://www.zillow.com/homedetails/1294-Ridge-Rd-Benton-AR-72015/114182952_zpid/,,2000
"4056 Kings River Trl, Bauxite, AR 72011",4056 Kings River Trl,forRent,,3,1480,,1395,40,https://www.zillow.com/homedetails/4056-Kings-River-Trl-Bauxite-AR-72011/2062403626_zpid/,,200660
"17 Greenbrier Dr, Benton, AR 72015",17 Greenbrier Dr,forRent,,3,1460,,1595,34,https://www.zillow.com/homedetails/17-Greenbrier-Dr-Benton-AR-72015/386172_zpid/,,143000
"313 S Neeley St, Benton, AR 72015",313 S Neeley St,forRent,,3,1800,,1625,20,https://www.zillow.com/homedetails/313-S-Neeley-St-Benton-AR-72015/2067919637_zpid/,,205000
"5399 Heritage Valley Dr, Benton, AR 72019",5399 Heritage Valley Dr,forRent,,4,1790,,1900,41,https://www.zillow.com/homedetails/5399-Heritage-Valley-Dr-Benton-AR-72019/2062299989_zpid/,,245000
"6032 Orange Valley Cv, Mabelvale, AR 72103",6032 Orange Valley Cv,forRent,,4,1504,,1650,0,https://www.zillow.com/homedetails/6032-Orange-Valley-Cv-Mabelvale-AR-72103/2062762647_zpid/,,
"4326 Glenda Ln, Benton, AR 72019",4326 Glenda Ln,forRent,,3,1398,,1545,33,https://www.zillow.com/homedetails/4326-Glenda-Ln-Benton-AR-72019/68021994_zpid/,,157000
"1067 Huntington Dr, Benton, AR 72019",1067 Huntington Dr,forRent,,4,1459,,1545,24,https://www.zillow.com/homedetails/1067-Huntington-Dr-Benton-AR-72019/2061767452_zpid/,,
"905 Pheasant Cv, Benton, AR 72019",905 Pheasant Cv,forRent,,3,1415,,1595,3,https://www.zillow.com/homedetails/905-Pheasant-Cv-Benton-AR-72019/385747_zpid/,,158000
"3264 Sidell Estates Dr, Benton, AR 72015",3264 Sidell Estates Dr,forRent,,4,1652,,1795,23,https://www.zillow.com/homedetails/3264-Sidell-Estates-Dr-Benton-AR-72015/2063496322_zpid/,,
"133 Preston Ln, Hensley, AR 72065",133 Preston Ln,forRent,,5,1867,,1895,15,https://www.zillow.com/homedetails/133-Preston-Ln-Hensley-AR-72065/458636124_zpid/,,
"196 Preston Ln, Hensley, AR 72065",196 Preston Ln,forRent,,4,1525,,1775,15,https://www.zillow.com/homedetails/196-Preston-Ln-Hensley-AR-72065/462387776_zpid/,,
"148 Preston Ln, Hensley, AR 72065",148 Preston Ln,forRent,,4,1525,,1775,15,https://www.zillow.com/homedetails/148-Preston-Ln-Hensley-AR-72065/463777017_zpid/,,
"124 Preston Ln, Hensley, AR 72065",124 Preston Ln,forRent,,4,1525,,1775,15,https://www.zillow.com/homedetails/124-Preston-Ln-Hensley-AR-72065/463777018_zpid/,,
"4340 Sloan Dr, Alexander, AR 72002",4340 Sloan Dr,forRent,,4,1850,,2140,43,https://www.zillow.com/homedetails/4340-Sloan-Dr-Alexander-AR-72002/442183331_zpid/,,267480
"2277 Sam Tillery Dr, Alexander, AR 72002",2277 Sam Tillery Dr,forRent,,4,1439,,1795,10,https://www.zillow.com/homedetails/2277-Sam-Tillery-Dr-Alexander-AR-72002/462316857_zpid/,,222900
"180 Preston Ln, Hensley, AR 72065",180 Preston Ln,forRent,,3,1364,,1700,15,https://www.zillow.com/homedetails/180-Preston-Ln-Hensley-AR-72065/462386542_zpid/,,
"164 Preston Ln, Hensley, AR 72065",164 Preston Ln,forRent,,4,1655,,1825,15,https://www.zillow.com/homedetails/164-Preston-Ln-Hensley-AR-72065/463494189_zpid/,,
"3008 Emerald Park Trl, Bauxite, AR 72011",3008 Emerald Park Trl,forRent,,3,1528,,1500,6,https://www.zillow.com/homedetails/3008-Emerald-Park-Trl-Bauxite-AR-72011/2070250448_zpid/,,181875
"116 Preston Ln, Hensley, AR 72065",116 Preston Ln,forRent,,4,1655,,1825,15,https://www.zillow.com/homedetails/116-Preston-Ln-Hensley-AR-72065/463777019_zpid/,,
"5041 Red Fox Trl, Bauxite, AR 72011",5041 Red Fox Trl,forRent,,3,1200,,1550,82,https://www.zillow.com/homedetails/5041-Red-Fox-Trl-Bauxite-AR-72011/2071703035_zpid/,,191000
"4050 Freesia St, Sherrills Ford, NC 28673",4050 Freesia St,forRent,,,,,,,https://www.zillow.com/apartments/sherrills-ford-nc/amavi-sherrills-ford/CkB99w/,,
"1602 18th Ave NE, Hickory, NC 28601",1602 18th Ave NE,other,,,,,,,https://www.zillow.com/apartments/hickory-nc/la-vie-on-18th-ave./5tRNds/,,
"1227 10th Street Blvd NW, Hickory, NC 28601",1227 10th Street Blvd NW,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/creekside-apartments/5XhwHX/,,
"1420 4th Street Dr NW, Hickory, NC 28601",1420 4th Street Dr NW,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/viewmont-square/Ch5ZSC/,,
"2326-2346 13th Street Dr NE, Hickory, NC 28601",2326-2346 13th Street Dr NE,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/modern-townhome-for-rent-modern-living-at-its-best!/CtftDB/,,
"2101 21st St SE, Hickory, NC 28602",2101 21st St SE,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/the-legends/5XhwGK/,,
"824-954 4th Street Pl SE, Hickory, NC 28602",824-954 4th Street Pl SE,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/pet-friendly-duplex-in-hickory!/CtT9Ht/,,
"522 17th St SW, Hickory, NC 28602",522 17th St SW,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/17th-street-mhc-522/9jNJXn/,,
"203 29th Ave NE, Hickory, NC 28601",203 29th Ave NE,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/landon-green-artisan-cottages/CkCV6g/,,
"4127 Village Blvd, Conover, NC 28613",4127 Village Blvd,forRent,,3,1854,,2300,3,https://www.zillow.com/homedetails/4127-Village-Blvd-Conover-NC-28613/446200738_zpid/,,299000
"3755 Charles St NW, Conover, NC 28613",3755 Charles St NW,forRent,,4,2565,,2400,65,https://www.zillow.com/homedetails/3755-Charles-St-NW-Conover-NC-28613/345078496_zpid/,,359000
"225 Ebenezer Rd, Kings Mountain, NC 28086",225 Ebenezer Rd,other,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/225-ebenezer-rd-/CqBmQB/,,
"311 E King St, Kings Mountain, NC 28086",311 E King St,forRent,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/sh368-the-towns-at-kings-mountain/9Pm8gB/,,
"107 Kings Oak Cir, Kings Mountain, NC 28086",107 Kings Oak Cir,forRent,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/cambridge-oaks-ii-apts/ChKpLx/,,
"140 W Mountain St, Kings Mountain, NC 28086",140 W Mountain St,forRent,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/140-w-mountain-st/CFTcnh/,,
"111 Wells St, Kings Mountain, NC 28086",111 Wells St,other,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/111-wells-st/9BMCmy/,,
"48 Julian St, Kings Mountain, NC 28086",48 Julian St,forRent,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/48-julian-street/5Yrsd5/,,
"830 State Highway 98, Daphne, AL 36526",830 State Highway 98,forRent,,,,,,,https://www.zillow.com/apartments/daphne-al/colonnade-at-eastern-shore/CkWVjp/,,
"12807 Philadelphia Blvd, Daphne, AL 36527",12807 Philadelphia Blvd,forRent,,3,1437,,1800,74,https://www.zillow.com/homedetails/12807-Philadelphia-Blvd-Daphne-AL-36527/343594922_zpid/,,239800
"1802 Cashew Cir, Foley, AL 36535",1802 Cashew Cir,forRent,,,,,,,https://www.zillow.com/apartments/foley-al/outpost-orchard-residential/CgKL5n/,,
"13437 Antler Hill Rd, Spanish Fort, AL 36527",13437 Antler Hill Rd,forRent,,4,1931,,2350,10,https://www.zillow.com/homedetails/13437-Antler-Hill-Rd-Spanish-Fort-AL-36527/2058500497_zpid/,,319950
"13898 Antler Hill Rd, Spanish Fort, AL 36527",13898 Antler Hill Rd,forRent,,4,1948,,2400,16,https://www.zillow.com/homedetails/13898-Antler-Hill-Rd-Spanish-Fort-AL-36527/405553127_zpid/,,360400
"31436 Memphis Loop, Spanish Fort, AL 36527",31436 Memphis Loop,forRent,,4,1948,,2295,33,https://www.zillow.com/homedetails/31436-Memphis-Loop-Spanish-Fort-AL-36527/2067469020_zpid/,,359800
"12819 Philadelphia Blvd, Daphne, AL 36527",12819 Philadelphia Blvd,forRent,,3,1437,,1700,20,https://www.zillow.com/homedetails/12819-Philadelphia-Blvd-Daphne-AL-36527/448730797_zpid/,,251025
"904 Shagbark Rd, Foley, AL 36535",904 Shagbark Rd,forRent,,,,,,,https://www.zillow.com/apartments/foley-al/the-village-at-hickory-street/CgLXC4/,,
"32667 Revere Dr, Daphne, AL 36527",32667 Revere Dr,forRent,,4,,,1900,28,https://www.zillow.com/homedetails/32667-Revere-Dr-Daphne-AL-36527/450801650_zpid/,,
"4021 Blue Water Dr #4021, Orange Beach, AL 36561",4021 Blue Water Dr #4021,forRent,,3,1437,,2250,7,https://www.zillow.com/homedetails/4021-Blue-Water-Dr-4021-Orange-Beach-AL-36561/458825663_zpid/,,
"4294 Lost Bay Dr, Orange Beach, AL 36561",4294 Lost Bay Dr,forRent,,3,1437,,2900,5,https://www.zillow.com/homedetails/4294-Lost-Bay-Dr-Orange-Beach-AL-36561/457020516_zpid/,,370000
"4246 Lost Bay Dr #Id1541220p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541220p,forRent,,6,3595,,5429,37,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541220P-Orange-Beach-AL-36561/462641711_zpid/,,
"4148 Lost Bay Dr #1, Orange Beach, AL 36561",4148 Lost Bay Dr #1,forRent,,3,1437,,2250,59,https://www.zillow.com/homedetails/4148-Lost-Bay-Dr-1-Orange-Beach-AL-36561/463764832_zpid/,,
"4246 Lost Bay Dr #Id1541223p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541223p,forRent,,3,1797,,2564,48,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541223P-Orange-Beach-AL-36561/462641751_zpid/,,
"4302 Lost Bay Dr #1, Orange Beach, AL 36561",4302 Lost Bay Dr #1,forRent,,3,,,2300,7,https://www.zillow.com/homedetails/4302-Lost-Bay-Dr-1-Orange-Beach-AL-36561/464932718_zpid/,,
"4688 Casablanca Dr, Orange Beach, AL 36561",4688 Casablanca Dr,forRent,,3,2008,,3500,60,https://www.zillow.com/homedetails/4688-Casablanca-Dr-Orange-Beach-AL-36561/2067521250_zpid/,,490000
"4246 Lost Bay Dr #Id1541221p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541221p,forRent,,3,1797,,2613,37,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541221P-Orange-Beach-AL-36561/462641758_zpid/,,
"4306 Lost Bay Dr #1, Orange Beach, AL 36561",4306 Lost Bay Dr #1,forRent,,3,,,2300,7,https://www.zillow.com/homedetails/4306-Lost-Bay-Dr-1-Orange-Beach-AL-36561/459688316_zpid/,,
"13330 Shea Cir, Foley, AL 36535",13330 Shea Cir,forRent,,3,1430,,2100,27,https://www.zillow.com/homedetails/13330-Shea-Cir-Foley-AL-36535/462523648_zpid/,,
"4294 Lost Bay Dr, Orange Beach, AL 36561",4294 Lost Bay Dr,forRent,,3,1437,,2900,5,https://www.zillow.com/homedetails/4294-Lost-Bay-Dr-Orange-Beach-AL-36561/457020516_zpid/,,370000
"13824 Shea Cir, Foley, AL 36535",13824 Shea Cir,forRent,,3,1281,,1950,29,https://www.zillow.com/homedetails/13824-Shea-Cir-Foley-AL-36535/456892388_zpid/,,
"24775 Raynagua Blvd, Loxley, AL 36551",24775 Raynagua Blvd,forRent,,4,2000,,1995,3,https://www.zillow.com/homedetails/24775-Raynagua-Blvd-Loxley-AL-36551/463944561_zpid/,,
"16404 Apricot Dr, Loxley, AL 36551",16404 Apricot Dr,forRent,,3,1550,,1750,3,https://www.zillow.com/homedetails/16404-Apricot-Dr-Loxley-AL-36551/462793552_zpid/,,
"24759 Raynagua Blvd, Loxley, AL 36551",24759 Raynagua Blvd,forRent,,4,2142,,2090,3,https://www.zillow.com/homedetails/24759-Raynagua-Blvd-Loxley-AL-36551/463510991_zpid/,,
"31543 Lyon Rd, Daphne, AL 36527",31543 Lyon Rd,forRent,,5,,,2600,29,https://www.zillow.com/homedetails/31543-Lyon-Rd-Daphne-AL-36527/456321716_zpid/,,354500
"4148 Lost Bay Dr #1, Orange Beach, AL 36561",4148 Lost Bay Dr #1,forRent,,3,1437,,2250,59,https://www.zillow.com/homedetails/4148-Lost-Bay-Dr-1-Orange-Beach-AL-36561/463764832_zpid/,,
"4246 Lost Bay Dr #Id1541221p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541221p,forRent,,3,1797,,2613,37,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541221P-Orange-Beach-AL-36561/462641758_zpid/,,
"4246 Lost Bay Dr #Id1541223p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541223p,forRent,,3,1797,,2564,48,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541223P-Orange-Beach-AL-36561/462641751_zpid/,,
"4302 Lost Bay Dr #1, Orange Beach, AL 36561",4302 Lost Bay Dr #1,forRent,,3,,,2300,7,https://www.zillow.com/homedetails/4302-Lost-Bay-Dr-1-Orange-Beach-AL-36561/464932718_zpid/,,
"4306 Lost Bay Dr #1, Orange Beach, AL 36561",4306 Lost Bay Dr #1,forRent,,3,,,2300,7,https://www.zillow.com/homedetails/4306-Lost-Bay-Dr-1-Orange-Beach-AL-36561/459688316_zpid/,,
"4246 Lost Bay Dr #Id1541220p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541220p,forRent,,6,3595,,5429,37,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541220P-Orange-Beach-AL-36561/462641711_zpid/,,
"16363 Apricot Dr, Loxley, AL 36551",16363 Apricot Dr,forRent,,4,2142,,2090,3,https://www.zillow.com/homedetails/16363-Apricot-Dr-Loxley-AL-36551/465041459_zpid/,,
"670 Marianne St, Maumelle, AR 72113",670 Marianne St,forRent,,4,1900,,2000,1,https://www.zillow.com/homedetails/670-Marianne-St-Maumelle-AR-72113/2054932481_zpid/,,
"170 Bighorn Trl, Maumelle, AR 72113",170 Bighorn Trl,forRent,,3,1382,,1850,16,https://www.zillow.com/homedetails/170-Bighorn-Trl-Maumelle-AR-72113/461017693_zpid/,,
"3802 Pinecrest Ln, Maumelle, AR 72113",3802 Pinecrest Ln,forRent,,4,2435,,2700,4,https://www.zillow.com/homedetails/3802-Pinecrest-Ln-Maumelle-AR-72113/465038347_zpid/,,
"6006 Hoover St, Maumelle, AR 72113",6006 Hoover St,forRent,,2,1450,,1595,10,https://www.zillow.com/homedetails/6006-Hoover-St-Maumelle-AR-72113/2062966797_zpid/,,
"70 Kinley Brook Ln, Cabot, AR 72023",70 Kinley Brook Ln,forRent,,3,1012,,1595,27,https://www.zillow.com/homedetails/70-Kinley-Brook-Ln-Cabot-AR-72023/2055560788_zpid/,,175775
"35 Foster Louis Ln, Cabot, AR 72023",35 Foster Louis Ln,forRent,,3,1234,,1455,10,https://www.zillow.com/homedetails/35-Foster-Louis-Ln-Cabot-AR-72023/349183675_zpid/,,
"65 Swayze Rhys Ln, Cabot, AR 72023",65 Swayze Rhys Ln,forRent,,3,1633,,1700,25,https://www.zillow.com/homedetails/65-Swayze-Rhys-Ln-Cabot-AR-72023/2052994194_zpid/,,213925
"70 Nona Ruth Ln, Cabot, AR 72023",70 Nona Ruth Ln,forRent,,3,1612,,1575,7,https://www.zillow.com/homedetails/70-Nona-Ruth-Ln-Cabot-AR-72023/461972683_zpid/,,214900
"50 Swayze Rhys Ln, Cabot, AR 72023",50 Swayze Rhys Ln,forRent,,4,1652,,1700,24,https://www.zillow.com/homedetails/50-Swayze-Rhys-Ln-Cabot-AR-72023/350308169_zpid/,,217825
"60 Leruss Blvd, Cabot, AR 72023",60 Leruss Blvd,forRent,,3,1422,,1425,34,https://www.zillow.com/homedetails/60-Leruss-Blvd-Cabot-AR-72023/342062290_zpid/,,203000
"55 Maddison Rachael, Cabot, AR 72023",55 Maddison Rachael,forRent,,4,1459,,1475,38,https://www.zillow.com/homedetails/55-Maddison-Rachael-Cabot-AR-72023/461972684_zpid/,,212900
"10505 Cypress Knee Dr, North Little Rock, AR 72113",10505 Cypress Knee Dr,forRent,,3,1678,,1850,13,https://www.zillow.com/homedetails/10505-Cypress-Knee-Dr-North-Little-Rock-AR-72113/2061799089_zpid/,,233425
"8616 Eastwood Creek Dr, North Little Rock, AR 72113",8616 Eastwood Creek Dr,forRent,,3,1722,,1950,18,https://www.zillow.com/homedetails/8616-Eastwood-Creek-Dr-North-Little-Rock-AR-72113/2059022685_zpid/,,246600
"2400 SW Ednruance Way #2, Maumelle, AR 72113",2400 SW Ednruance Way #2,forRent,,3,1200,,1995,77,https://www.zillow.com/homedetails/2400-SW-Ednruance-Way-2-Maumelle-AR-72113/463401793_zpid/,,
"1610 Raden St, Conway, AR 72032",1610 Raden St,forRent,,3,1243,,1650,26,https://www.zillow.com/homedetails/1610-Raden-St-Conway-AR-72032/2066419442_zpid/,,
"15 Leruss Blvd, Cabot, AR 72023",15 Leruss Blvd,forRent,,,,,,,https://www.zillow.com/b/15-leruss-blvd-cabot-ar-CkhJp8/,,
"1810 Rich Smith Ln, Conway, AR 72032",1810 Rich Smith Ln,forRent,,3,2310,,2500,42,https://www.zillow.com/homedetails/1810-Rich-Smith-Ln-Conway-AR-72032/102992676_zpid/,,
