listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event
"707 Oakwood Dr, Benton, AR 72015",707 Oakwood Dr,Benton,AR,,forRent,5,1770,,1800,0,https://www.zillow.com/homedetails/707-Oakwood-Dr-Benton-AR-72015/383390_zpid/,,45000,2026-09-24T00:00:00.000Z,Listed for rent,2026-04-23T00:00:00.000Z,Sold,2026-04-10T00:00:00.000Z,Contingent,2026-04-08T00:00:00.000Z,Price change,2026-03-09T00:00:00.000Z,Price change,2026-02-12T00:00:00.000Z,Listed for sale
"104 Herald Pl, Cabot, AR 72023",104 Herald Pl,Cabot,AR,,forRent,3,1232,,1095,52,https://www.zillow.com/homedetails/104-Herald-Pl-Cabot-AR-72023/252206_zpid/,,155000,2026-08-03T00:00:00.000Z,Listed for rent,2024-11-23T00:00:00.000Z,Listing removed,2024-11-14T00:00:00.000Z,Listed for rent,2023-12-28T00:00:00.000Z,Listing removed,2023-11-10T00:00:00.000Z,Price change,2023-10-18T00:00:00.000Z,Listed for rent
"402 Stone Creek Dr, Benton, AR 72015",402 Stone Creek Dr,Benton,AR,,forRent,4,1762,,1895,16,https://www.zillow.com/homedetails/402-Stone-Creek-Dr-Benton-AR-72015/71716020_zpid/,,178000,2026-09-08T00:00:00.000Z,Listed for rent,2023-09-17T00:00:00.000Z,Listing removed,2023-07-18T00:00:00.000Z,Listing removed,2023-06-14T00:00:00.000Z,Price change,2023-06-06T00:00:00.000Z,Listed for rent,2021-09-16T00:00:00.000Z,Sold
"13808 Cherry Hill Dr, Alexander, AR 72002",13808 Cherry Hill Dr,Alexander,AR,,forRent,3,1247,,1550,8,https://www.zillow.com/homedetails/13808-Cherry-Hill-Dr-Alexander-AR-72002/49814136_zpid/,,91000,2026-09-17T00:00:00.000Z,Listed for rent,2008-05-22T00:00:00.000Z,Sold,2007-01-05T00:00:00.000Z,Sold,,,,,,
"153 Harwill, Hensley, AR 72065",153 Harwill,Hensley,AR,,forRent,4,2359,,2500,45,https://www.zillow.com/homedetails/153-Harwill-Hensley-AR-72065/2082362397_zpid/,,,2026-08-10T00:00:00.000Z,Listed for rent,2025-08-04T00:00:00.000Z,Listing removed,2025-07-01T00:00:00.000Z,Listed for rent,2025-06-30T00:00:00.000Z,Listing removed,2025-06-09T00:00:00.000Z,Listed for rent,2019-11-13T00:00:00.000Z,Listing removed
"1105 River Oaks Dr, Benton, AR 72019",1105 River Oaks Dr,Benton,AR,,forRent,4,2350,,2600,51,https://www.zillow.com/homedetails/1105-River-Oaks-Dr-Benton-AR-72019/453260567_zpid/,,,2026-08-04T00:00:00.000Z,Listed for rent,2025-07-28T00:00:00.000Z,Listing removed,2025-07-04T00:00:00.000Z,Price change,2025-06-21T00:00:00.000Z,Price change,2025-06-12T00:00:00.000Z,Listed for rent,,
"1804 Clara Dr, Conway, AR 72034",1804 Clara Dr,Conway,AR,,forRent,3,2000,,1695,20,https://www.zillow.com/homedetails/1804-Clara-Dr-Conway-AR-72034/235007_zpid/,,20000,2026-09-04T00:00:00.000Z,Listed for rent,2024-07-11T00:00:00.000Z,Listing removed,2024-06-26T00:00:00.000Z,Listed for rent,2023-06-13T00:00:00.000Z,Listing removed,2023-05-30T00:00:00.000Z,Listed for rent,2022-05-04T00:00:00.000Z,Listing removed
"804 Drake Dr, Conway, AR 72034",804 Drake Dr,Conway,AR,,forRent,3,1663,,1650,14,https://www.zillow.com/homedetails/804-Drake-Dr-Conway-AR-72034/243037_zpid/,,164500,2026-09-11T00:00:00.000Z,Listed for rent,2024-04-20T00:00:00.000Z,Listing removed,2024-04-09T00:00:00.000Z,Listed for rent,2023-09-11T00:00:00.000Z,Listing removed,2023-09-10T00:00:00.000Z,Listed for rent,2023-09-10T00:00:00.000Z,Listing removed
"605 Valley Vista Dr, Benton, AR 72019",605 Valley Vista Dr,Benton,AR,,forRent,4,1942,,1875,79,https://www.zillow.com/homedetails/605-Valley-Vista-Dr-Benton-AR-72019/387089_zpid/,,,2026-07-07T00:00:00.000Z,Listed for rent,,,,,,,,,,
"1425 Joyner Dr, Conway, AR 72034",1425 Joyner Dr,Conway,AR,,forRent,3,1157,,1450,41,https://www.zillow.com/homedetails/1425-Joyner-Dr-Conway-AR-72034/35730195_zpid/,,155000,2026-08-14T00:00:00.000Z,Listed for rent,2025-10-28T00:00:00.000Z,Listing removed,2025-08-29T00:00:00.000Z,Price change,2025-08-12T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-08-16T00:00:00.000Z,Listed for rent
"2635 Clover Ln, Conway, AR 72032",2635 Clover Ln,Conway,AR,,forRent,3,1242,,1400,0,https://www.zillow.com/homedetails/2635-Clover-Ln-Conway-AR-72032/102993152_zpid/,,135000,2026-09-24T00:00:00.000Z,Listed for rent,2024-05-15T00:00:00.000Z,Listing removed,2024-05-08T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2018-11-21T00:00:00.000Z,Listing removed,2018-10-26T00:00:00.000Z,Listed for rent
"195 Peach St, Conway, AR 72034",195 Peach St,Conway,AR,,forRent,3,1445,,1650,0,https://www.zillow.com/homedetails/195-Peach-St-Conway-AR-72034/240792_zpid/,,375000,2026-09-24T00:00:00.000Z,Listed for rent,2025-05-04T00:00:00.000Z,Listing removed,2025-04-23T00:00:00.000Z,Listed for rent,2023-02-12T00:00:00.000Z,Listing removed,2023-02-03T00:00:00.000Z,Listed for rent,2021-02-23T00:00:00.000Z,Listing removed
"1906 Dave Ward Dr, Conway, AR 72034",1906 Dave Ward Dr,Conway,AR,,forRent,3,1335,,1000,44,https://www.zillow.com/homedetails/1906-Dave-Ward-Dr-Conway-AR-72034/2061771487_zpid/,,,2026-08-11T00:00:00.000Z,Listed for rent,2025-12-18T00:00:00.000Z,Listing removed,2025-11-11T00:00:00.000Z,Price change,2025-10-28T00:00:00.000Z,Price change,2025-10-03T00:00:00.000Z,Price change,2025-06-27T00:00:00.000Z,Listed for rent
"1267 Hamilton St, Conway, AR 72032",1267 Hamilton St,Conway,AR,,forRent,3,1056,,1158,36,https://www.zillow.com/homedetails/1267-Hamilton-St-Conway-AR-72032/234905_zpid/,,52000,2026-09-16T00:00:00.000Z,Price change,2026-09-14T00:00:00.000Z,Price change,2026-08-20T00:00:00.000Z,Listed for rent,2024-09-19T00:00:00.000Z,Listing removed,2024-09-17T00:00:00.000Z,Price change,2024-09-15T00:00:00.000Z,Price change
"1955 Bellingrath Gdns, Conway, AR 72034",1955 Bellingrath Gdns,Conway,AR,,forRent,3,1752,,2000,23,https://www.zillow.com/homedetails/1955-Bellingrath-Gdns-Conway-AR-72034/119403911_zpid/,,199900,2026-09-01T00:00:00.000Z,Listed for rent,2025-09-17T00:00:00.000Z,Listing removed,2025-09-05T00:00:00.000Z,Price change,2025-08-27T00:00:00.000Z,Listed for rent,2025-05-28T00:00:00.000Z,Listing removed,2025-05-09T00:00:00.000Z,Listed for rent
"2804 Bruce St, Conway, AR 72034",2804 Bruce St,Conway,AR,,forRent,3,1232,,1375,17,https://www.zillow.com/homedetails/2804-Bruce-St-Conway-AR-72034/238249_zpid/,,115000,2026-09-07T00:00:00.000Z,Listed for rent,2017-11-12T00:00:00.000Z,Listing removed,2017-11-01T00:00:00.000Z,Listed for rent,2016-07-19T00:00:00.000Z,Listing removed,2016-07-19T00:00:00.000Z,Listed for sale,2016-07-18T00:00:00.000Z,Sold
"202 Skunk Hollow Rd, Conway, AR 72032",202 Skunk Hollow Rd,Conway,AR,,forRent,3,1120,,1425,36,https://www.zillow.com/homedetails/202-Skunk-Hollow-Rd-Conway-AR-72032/228041_zpid/,,116083,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Listing removed,2026-08-19T00:00:00.000Z,Listed for rent,2026-07-20T00:00:00.000Z,Sold,2026-05-18T00:00:00.000Z,Contingent,2026-05-08T00:00:00.000Z,Listed for sale
"608 S Baridon St, Conway, AR 72034",608 S Baridon St,Conway,AR,,forRent,3,1997,,1650,6,https://www.zillow.com/homedetails/608-S-Baridon-St-Conway-AR-72034/236173_zpid/,,132500,2026-09-19T00:00:00.000Z,Price change,2026-09-18T00:00:00.000Z,Listed for rent,2026-08-31T00:00:00.000Z,Listing removed,2026-08-18T00:00:00.000Z,Price change,2026-08-08T00:00:00.000Z,Listed for rent,2026-07-28T00:00:00.000Z,Listing removed
"(Undisclosed Address), Conway, AR 72034",(Undisclosed Address),Conway,AR,,forRent,3,1689,,1750,24,https://www.zillow.com/homedetails/Conway-AR-72034/241235_zpid/,,131000,2026-09-01T00:00:00.000Z,Price change,2026-07-12T00:00:00.000Z,Listed for rent,2026-06-15T00:00:00.000Z,Listing removed,2026-05-25T00:00:00.000Z,Listed for rent,2026-05-16T00:00:00.000Z,Listing removed,2026-04-25T00:00:00.000Z,Listed for rent
"405 S Ash St, Conway, AR 72034",405 S Ash St,Conway,AR,,forRent,3,1100,,1200,14,https://www.zillow.com/homedetails/405-S-Ash-St-Conway-AR-72034/238063_zpid/,,75000,2026-09-10T00:00:00.000Z,Listed for rent,2021-02-23T00:00:00.000Z,Listing removed,2020-06-04T00:00:00.000Z,Listing removed,2020-06-02T00:00:00.000Z,Listed for rent,2020-04-30T00:00:00.000Z,Sold,2020-04-14T00:00:00.000Z,Listed for sale
"4540 Thompson St, Conway, AR 72034",4540 Thompson St,Conway,AR,,forRent,3,1195,,1450,29,https://www.zillow.com/homedetails/4540-Thompson-St-Conway-AR-72034/52392329_zpid/,,110000,2026-08-26T00:00:00.000Z,Listed for rent,2024-05-02T00:00:00.000Z,Listing removed,2024-04-25T00:00:00.000Z,Listed for rent,2022-08-10T00:00:00.000Z,Listing removed,2022-07-30T00:00:00.000Z,Listed for rent,2021-08-09T00:00:00.000Z,Listing removed
"2230 Cedar Oaks Dr, Conway, AR 72032",2230 Cedar Oaks Dr,Conway,AR,,forRent,3,1200,,1500,11,https://www.zillow.com/homedetails/2230-Cedar-Oaks-Dr-Conway-AR-72032/239909_zpid/,,640000,2026-09-13T00:00:00.000Z,Listed for rent,2014-10-22T00:00:00.000Z,Sold,2006-05-30T00:00:00.000Z,Sold,,,,,,
"2255 Rainbow Rd, Conway, AR 72032",2255 Rainbow Rd,Conway,AR,,forRent,3,1254,,1600,8,https://www.zillow.com/homedetails/2255-Rainbow-Rd-Conway-AR-72032/240098_zpid/,,203000,2026-09-16T00:00:00.000Z,Listed for rent,2026-09-15T00:00:00.000Z,Sold,2026-08-14T00:00:00.000Z,Contingent,2026-08-12T00:00:00.000Z,Listed for sale,2024-08-23T00:00:00.000Z,Listing removed,2024-07-31T00:00:00.000Z,Listed for rent
"20 Summer Breeze Rd, Conway, AR 72032",20 Summer Breeze Rd,Conway,AR,,forRent,3,1592,,1600,19,https://www.zillow.com/homedetails/20-Summer-Breeze-Rd-Conway-AR-72032/2076495598_zpid/,,207000,2026-09-05T00:00:00.000Z,Listed for rent,2024-04-17T00:00:00.000Z,Listing removed,2024-03-28T00:00:00.000Z,Listed for rent,2024-03-08T00:00:00.000Z,Sold,2024-02-22T00:00:00.000Z,Contingent,2024-02-21T00:00:00.000Z,Price change
"2 Hawthorne Dr, Conway, AR 72034",2 Hawthorne Dr,Conway,AR,,forRent,3,1408,,1600,62,https://www.zillow.com/homedetails/2-Hawthorne-Dr-Conway-AR-72034/237001_zpid/,,102000,2026-09-22T00:00:00.000Z,Price change,2026-09-06T00:00:00.000Z,Price change,2026-08-27T00:00:00.000Z,Price change,2026-07-24T00:00:00.000Z,Listed for rent,2014-07-29T00:00:00.000Z,Sold,2014-05-16T00:00:00.000Z,Price change
"1845 Arden Ln, Conway, AR 72034",1845 Arden Ln,Conway,AR,,forRent,3,1205,,1575,10,https://www.zillow.com/homedetails/1845-Arden-Ln-Conway-AR-72034/71714882_zpid/,,139000,2026-08-30T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Listed for rent,2024-07-03T00:00:00.000Z,Listing removed,2024-06-25T00:00:00.000Z,Listed for rent,2023-02-27T00:00:00.000Z,Listing removed,2023-02-22T00:00:00.000Z,Listed for rent
"40 Ridge Trl, Sherwood, AR 72120",40 Ridge Trl,Sherwood,AR,,forRent,3,2200,,2100,34,https://www.zillow.com/homedetails/40-Ridge-Trl-Sherwood-AR-72120/232839_zpid/,,230600,2026-08-31T00:00:00.000Z,Price change,2026-08-21T00:00:00.000Z,Listed for rent,2026-08-12T00:00:00.000Z,Listing removed,2026-07-20T00:00:00.000Z,Listed for rent,2026-06-17T00:00:00.000Z,Listing removed,2026-06-02T00:00:00.000Z,Price change
"4420 Oregon Trl, Conway, AR 72034",4420 Oregon Trl,Conway,AR,,forRent,3,1300,,1600,5,https://www.zillow.com/homedetails/4420-Oregon-Trl-Conway-AR-72034/35730660_zpid/,,149100,2026-09-19T00:00:00.000Z,Listed for rent,2025-09-09T00:00:00.000Z,Listing removed,2025-08-11T00:00:00.000Z,Price change,2025-08-08T00:00:00.000Z,Listed for rent,2024-07-04T00:00:00.000Z,Listing removed,2024-06-29T00:00:00.000Z,Listed for rent
"2220 Chase Dr, Conway, AR 72034",2220 Chase Dr,Conway,AR,,forRent,3,1582,,1850,70,https://www.zillow.com/homedetails/2220-Chase-Dr-Conway-AR-72034/35730147_zpid/,,141000,2026-07-16T00:00:00.000Z,Listed for rent,2025-04-11T00:00:00.000Z,Listing removed,2025-04-06T00:00:00.000Z,Listed for rent,2025-03-29T00:00:00.000Z,Listing removed,2025-01-19T00:00:00.000Z,Price change,2025-01-18T00:00:00.000Z,Listed for rent
"302 N Lincoln St, Cabot, AR 72023",302 N Lincoln St,Cabot,AR,,forRent,3,1318,,1500,2,https://www.zillow.com/homedetails/302-N-Lincoln-St-Cabot-AR-72023/253236_zpid/,,119000,2026-09-22T00:00:00.000Z,Listed for rent,2014-02-28T00:00:00.000Z,Sold,,,,,,,,
"4605 Valiant Dr, Conway, AR 72034",4605 Valiant Dr,Conway,AR,,forRent,3,1324,,1500,74,https://www.zillow.com/homedetails/4605-Valiant-Dr-Conway-AR-72034/52392383_zpid/,,122000,2026-08-01T00:00:00.000Z,Price change,2026-07-13T00:00:00.000Z,Listed for rent,2023-05-19T00:00:00.000Z,Listing removed,2023-05-02T00:00:00.000Z,Listed for rent,2022-04-11T00:00:00.000Z,Listing removed,2022-04-06T00:00:00.000Z,Listed for rent
"225 Shiloh Dr, Conway, AR 72032",225 Shiloh Dr,Conway,AR,,forRent,3,1228,,1450,15,https://www.zillow.com/homedetails/225-Shiloh-Dr-Conway-AR-72032/82281664_zpid/,,125000,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-22T00:00:00.000Z,Listing removed,2026-08-07T00:00:00.000Z,Listed for rent,2026-02-26T00:00:00.000Z,Listing removed,2026-02-19T00:00:00.000Z,Price change,2026-02-13T00:00:00.000Z,Listed for rent
"26 Stonewood Dr, Cabot, AR 72023",26 Stonewood Dr,Cabot,AR,,forRent,3,1698,,1900,31,https://www.zillow.com/homedetails/26-Stonewood-Dr-Cabot-AR-72023/55151081_zpid/,,157000,2026-08-24T00:00:00.000Z,Listed for rent,2026-04-27T00:00:00.000Z,Sold,2025-11-06T00:00:00.000Z,Listing removed,2025-10-20T00:00:00.000Z,Price change,2025-09-18T00:00:00.000Z,Listed for sale,2018-02-05T00:00:00.000Z,Listing removed
"26 Deerfield Dr, Ward, AR 72176",26 Deerfield Dr,Ward,AR,,forRent,3,1309,,1550,3,https://www.zillow.com/homedetails/26-Deerfield-Dr-Ward-AR-72176/261138_zpid/,,125000,2026-09-22T00:00:00.000Z,Listed for rent,2026-09-14T00:00:00.000Z,Listing removed,2026-09-10T00:00:00.000Z,Price change,2026-09-04T00:00:00.000Z,Listed for sale,2013-05-29T00:00:00.000Z,Sold,,
"104 Herald Pl, Cabot, AR 72023",104 Herald Pl,Cabot,AR,,forRent,3,1232,,1095,52,https://www.zillow.com/homedetails/104-Herald-Pl-Cabot-AR-72023/252206_zpid/,,155000,2026-08-03T00:00:00.000Z,Listed for rent,2024-11-23T00:00:00.000Z,Listing removed,2024-11-14T00:00:00.000Z,Listed for rent,2023-12-28T00:00:00.000Z,Listing removed,2023-11-10T00:00:00.000Z,Price change,2023-10-18T00:00:00.000Z,Listed for rent
"1155 Jackson Rd, Ward, AR 72176",1155 Jackson Rd,Ward,AR,,forRent,3,1280,,1300,14,https://www.zillow.com/homedetails/1155-Jackson-Rd-Ward-AR-72176/99441054_zpid/,,,2026-09-10T00:00:00.000Z,Listed for rent,2026-03-18T00:00:00.000Z,Listing removed,2026-03-13T00:00:00.000Z,Price change,2026-02-24T00:00:00.000Z,Listed for rent,2026-01-12T00:00:00.000Z,Listing removed,2025-11-14T00:00:00.000Z,Price change
"34 Woodhaven Dr, Cabot, AR 72023",34 Woodhaven Dr,Cabot,AR,,forRent,3,1305,,1550,49,https://www.zillow.com/homedetails/34-Woodhaven-Dr-Cabot-AR-72023/338206710_zpid/,,165000,2026-09-19T00:00:00.000Z,Price change,2026-09-12T00:00:00.000Z,Price change,2026-08-07T00:00:00.000Z,Listed for rent,2025-04-03T00:00:00.000Z,Listing removed,2025-03-15T00:00:00.000Z,Price change,2025-02-13T00:00:00.000Z,Price change
"22 Kirkland St, Ward, AR 72176",22 Kirkland St,Ward,AR,,forRent,3,1185,,1350,23,https://www.zillow.com/homedetails/22-Kirkland-St-Ward-AR-72176/261280_zpid/,,84000,2026-07-15T00:00:00.000Z,Listed for rent,2026-06-16T00:00:00.000Z,Sold,2026-06-14T00:00:00.000Z,Contingent,2026-06-02T00:00:00.000Z,Price change,2026-05-28T00:00:00.000Z,Listed for sale,2014-10-30T00:00:00.000Z,Sold
"18 Lilly Ann Ct, Ward, AR 72176",18 Lilly Ann Ct,Ward,AR,,forRent,3,1355,,0,9,https://www.zillow.com/homedetails/18-Lilly-Ann-Ct-Ward-AR-72176/445792648_zpid/,,18000,2026-09-15T00:00:00.000Z,Listed for rent,2022-10-25T00:00:00.000Z,Listing removed,2022-10-07T00:00:00.000Z,Listed for sale,2017-08-16T00:00:00.000Z,Sold,,,,
"175 Southerland Rd, Conway, AR 72032",175 Southerland Rd,Conway,AR,,forRent,3,1532,,1650,22,https://www.zillow.com/homedetails/175-Southerland-Rd-Conway-AR-72032/35730518_zpid/,,165000,2026-09-02T00:00:00.000Z,Listed for rent,2025-07-03T00:00:00.000Z,Listing removed,2025-06-23T00:00:00.000Z,Listed for rent,2024-06-07T00:00:00.000Z,Listing removed,2024-05-25T00:00:00.000Z,Listed for rent,2022-05-09T00:00:00.000Z,Listing removed
"125 Old Red Rd, Ward, AR 72176",125 Old Red Rd,Ward,AR,,forRent,3,1280,,1000,21,https://www.zillow.com/homedetails/125-Old-Red-Rd-Ward-AR-72176/99434787_zpid/,,,2026-09-03T00:00:00.000Z,Listed for rent,2026-06-01T00:00:00.000Z,Listing removed,2026-05-19T00:00:00.000Z,Listed for rent,2026-04-20T00:00:00.000Z,Listing removed,2026-03-26T00:00:00.000Z,Listed for rent,2025-10-29T00:00:00.000Z,Listing removed
"2230 Linda Dr, Conway, AR 72032",2230 Linda Dr,Conway,AR,,forRent,3,1348,,1650,3,https://www.zillow.com/homedetails/2230-Linda-Dr-Conway-AR-72032/102994419_zpid/,,205000,2026-09-21T00:00:00.000Z,Listed for rent,2023-11-10T00:00:00.000Z,Listing removed,2023-10-17T00:00:00.000Z,Listed for rent,2023-10-03T00:00:00.000Z,Sold,2021-03-24T00:00:00.000Z,Listing removed,2017-09-25T00:00:00.000Z,Listing removed
"640 Cherub Dr, Conway, AR 72034",640 Cherub Dr,Conway,AR,,forRent,3,1144,,1500,11,https://www.zillow.com/homedetails/640-Cherub-Dr-Conway-AR-72034/242932_zpid/,,180000,2026-09-13T00:00:00.000Z,Listed for rent,2026-08-28T00:00:00.000Z,Sold,2026-08-27T00:00:00.000Z,Contingent,2026-07-26T00:00:00.000Z,Listed for sale,2018-04-26T00:00:00.000Z,Sold,2013-10-04T00:00:00.000Z,Sold
"1315 Fairlane Dr, Conway, AR 72034",1315 Fairlane Dr,Conway,AR,,forRent,3,1288,,1300,3,https://www.zillow.com/homedetails/1315-Fairlane-Dr-Conway-AR-72034/234174_zpid/,,77000,2026-09-21T00:00:00.000Z,Listed for rent,2021-06-18T00:00:00.000Z,Sold,2014-11-12T00:00:00.000Z,Sold,1999-09-27T00:00:00.000Z,Sold,,,,
"1610 Raden St, Conway, AR 72032",1610 Raden St,Conway,AR,,forRent,3,1243,,1650,43,https://www.zillow.com/homedetails/1610-Raden-St-Conway-AR-72032/2066419442_zpid/,,,2026-08-12T00:00:00.000Z,Listed for rent,2025-10-04T00:00:00.000Z,Listing removed,2025-10-03T00:00:00.000Z,Listed for rent,2025-10-03T00:00:00.000Z,Listing removed,2025-07-18T00:00:00.000Z,Listed for rent,2023-12-30T00:00:00.000Z,Listing removed
"1740 Raden St, Conway, AR 72032",1740 Raden St,Conway,AR,,forRent,3,1243,,1650,15,https://www.zillow.com/homedetails/1740-Raden-St-Conway-AR-72032/2061816633_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-05-19T00:00:00.000Z,Listing removed,2026-02-27T00:00:00.000Z,Price change,2022-11-09T00:00:00.000Z,Price change,2022-10-11T00:00:00.000Z,Price change,2022-08-22T00:00:00.000Z,Listed for rent
"26 Alexis Dr, Cabot, AR 72023",26 Alexis Dr,Cabot,AR,,forRent,3,1288,,1425,22,https://www.zillow.com/homedetails/26-Alexis-Dr-Cabot-AR-72023/255240_zpid/,,152900,2026-08-11T00:00:00.000Z,Price change,2026-07-29T00:00:00.000Z,Price change,2026-07-14T00:00:00.000Z,Listed for rent,2023-05-31T00:00:00.000Z,Listing removed,2023-05-17T00:00:00.000Z,Listed for rent,2023-03-10T00:00:00.000Z,Sold
"103 E Concord Rd, Mayflower, AR 72106",103 E Concord Rd,Mayflower,AR,,forRent,3,1413,,1660,16,https://www.zillow.com/homedetails/103-E-Concord-Rd-Mayflower-AR-72106/463058000_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-20T00:00:00.000Z,Price change,2026-06-09T00:00:00.000Z,Listed for sale,,,,
"1306 Bellemeade Dr, Conway, AR 72034",1306 Bellemeade Dr,Conway,AR,,forRent,3,2220,,1775,42,https://www.zillow.com/homedetails/1306-Bellemeade-Dr-Conway-AR-72034/234155_zpid/,,89090,2026-08-13T00:00:00.000Z,Listed for rent,2025-06-20T00:00:00.000Z,Listing removed,2025-05-09T00:00:00.000Z,Listed for rent,2017-12-01T00:00:00.000Z,Listing removed,2017-08-20T00:00:00.000Z,Price change,2017-05-31T00:00:00.000Z,Listed for sale
"1810 Rich Smith Ln, Conway, AR 72032",1810 Rich Smith Ln,Conway,AR,,forRent,3,2310,,2500,59,https://www.zillow.com/homedetails/1810-Rich-Smith-Ln-Conway-AR-72032/102992676_zpid/,,,2026-07-27T00:00:00.000Z,Price change,2026-06-22T00:00:00.000Z,Price change,2026-04-22T00:00:00.000Z,Price change,2026-01-07T00:00:00.000Z,Listed for rent,,,,
"21 Meadowlark Dr, Cabot, AR 72023",21 Meadowlark Dr,Cabot,AR,,forRent,3,1013,,1395,44,https://www.zillow.com/homedetails/21-Meadowlark-Dr-Cabot-AR-72023/255213_zpid/,,147900,2026-08-12T00:00:00.000Z,Listed for rent,2024-01-16T00:00:00.000Z,Listing removed,2024-01-04T00:00:00.000Z,Sold,2023-08-22T00:00:00.000Z,Sold,2023-07-17T00:00:00.000Z,Contingent,2023-05-12T00:00:00.000Z,Listed for sale
"1155 Mimosa Dr, Conway, AR 72034",1155 Mimosa Dr,Conway,AR,,forRent,3,1236,,1400,20,https://www.zillow.com/homedetails/1155-Mimosa-Dr-Conway-AR-72034/35730018_zpid/,,78000,2026-09-04T00:00:00.000Z,Listed for rent,2025-06-19T00:00:00.000Z,Listing removed,2025-06-16T00:00:00.000Z,Listed for rent,2023-09-26T00:00:00.000Z,Listing removed,2023-09-11T00:00:00.000Z,Listed for rent,2019-06-13T00:00:00.000Z,Listing removed
"74 Lakeland Dr, Cabot, AR 72023",74 Lakeland Dr,Cabot,AR,,forRent,3,2477,,2100,0,https://www.zillow.com/homedetails/74-Lakeland-Dr-Cabot-AR-72023/72179771_zpid/,,,2026-09-24T00:00:00.000Z,Listed for rent,2026-01-27T00:00:00.000Z,Listing removed,2026-01-12T00:00:00.000Z,Listed for rent,2025-03-14T00:00:00.000Z,Listing removed,2025-03-10T00:00:00.000Z,Listed for rent,2025-03-10T00:00:00.000Z,Listing removed
"15 Silverado Ct, Cabot, AR 72023",15 Silverado Ct,Cabot,AR,,forRent,3,1382,,1350,35,https://www.zillow.com/homedetails/15-Silverado-Ct-Cabot-AR-72023/35732243_zpid/,,150000,2026-08-20T00:00:00.000Z,Listed for rent,2024-11-11T00:00:00.000Z,Listing removed,2024-09-27T00:00:00.000Z,Listed for rent,2022-10-26T00:00:00.000Z,Sold,2020-12-16T00:00:00.000Z,Listing removed,2020-12-08T00:00:00.000Z,Listed for rent
"4555 Graham Dr, Conway, AR 72034",4555 Graham Dr,Conway,AR,,forRent,3,1192,,1400,42,https://www.zillow.com/homedetails/4555-Graham-Dr-Conway-AR-72034/59917944_zpid/,,185000,2026-08-13T00:00:00.000Z,Listed for rent,2024-10-02T00:00:00.000Z,Listing removed,2024-09-23T00:00:00.000Z,Listed for rent,2023-07-28T00:00:00.000Z,Sold,2023-06-28T00:00:00.000Z,Contingent,2023-06-28T00:00:00.000Z,Listed for sale
"32 Thunderbird Dr, Cabot, AR 72023",32 Thunderbird Dr,Cabot,AR,,forRent,3,1444,,1475,21,https://www.zillow.com/homedetails/32-Thunderbird-Dr-Cabot-AR-72023/67447424_zpid/,,,2026-09-03T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2017-03-08T00:00:00.000Z,Listing removed,2017-02-06T00:00:00.000Z,Listed for rent,,,,
